datetime,volume,event_category,temperature_c,precipitation_mm,humidity_percent
1/27/2024 19:00,1795,normal,6.4,0,66
1/27/2024 20:00,1851,normal,5.7,0,67
1/27/2024 21:00,1988,normal,5,0,69
1/27/2024 22:00,1982,normal,5,0,68
1/27/2024 23:00,1566,normal,5.4,0,67
1/28/2024 0:00,1245,normal,4.4,0,70
1/28/2024 1:00,959,normal,4.4,0,71
1/28/2024 2:00,682,normal,3.9,0,73
1/28/2024 3:00,456,normal,3.7,0,75
1/28/2024 4:00,358,normal,3.8,0,75
1/28/2024 5:00,361,normal,4.1,0,73
1/28/2024 6:00,441,normal,3.8,0,75
1/28/2024 7:00,629,normal,4.1,0,74
1/28/2024 8:00,1084,normal,4.5,0,70
1/28/2024 9:00,1438,normal,5.3,0,69
1/28/2024 10:00,1532,normal,6.9,0,64
1/28/2024 11:00,1430,normal,9.2,0,54
1/28/2024 12:00,1232,normal,9.3,0,57
1/28/2024 13:00,1221,normal,8.7,0,63
1/28/2024 14:00,1121,normal,8,0,71
1/28/2024 15:00,1003,normal,8.9,0,65
1/28/2024 16:00,1043,normal,8.8,0,66
1/28/2024 17:00,1139,normal,8.8,0,55
1/28/2024 18:00,1570,normal,8.4,0,60
1/28/2024 19:00,1845,normal,6.4,0,70
1/28/2024 20:00,2027,normal,5.2,0,74
1/28/2024 21:00,2079,normal,4.3,0,77
1/28/2024 22:00,2036,normal,3.8,0,78
1/28/2024 23:00,1471,normal,3.2,0,79
1/29/2024 0:00,1147,normal,3.4,0,78
1/29/2024 1:00,799,normal,2.6,0,81
1/29/2024 2:00,487,normal,2.9,0,79
1/29/2024 3:00,380,normal,2,0,83
1/29/2024 4:00,337,normal,2.1,0,82
1/29/2024 5:00,330,normal,1.8,0,82
1/29/2024 6:00,520,normal,2,0,81
1/29/2024 7:00,1079,normal,1.7,0,81
1/29/2024 8:00,1605,normal,2.2,0,79
1/29/2024 9:00,1656,normal,4.2,0,73
1/29/2024 10:00,1489,normal,7.2,0,58
1/29/2024 11:00,1273,normal,9.6,0,51
1/29/2024 12:00,1201,normal,10.4,0,45
1/29/2024 13:00,1168,normal,11.3,0,51
1/29/2024 14:00,1095,normal,10.7,0,44
1/29/2024 15:00,928,normal,10.9,0,47
1/29/2024 16:00,966,normal,10.1,0,49
1/29/2024 17:00,1170,normal,9.6,0,47
1/29/2024 18:00,1473,normal,8.8,0,50
1/29/2024 19:00,1876,normal,7.2,0,60
1/29/2024 20:00,2055,normal,6.1,0,62
1/29/2024 21:00,2140,normal,4.8,0,66
1/29/2024 22:00,2070,normal,4.3,0,64
1/29/2024 23:00,1638,normal,3.8,0,63
1/30/2024 0:00,1196,normal,3.7,0,62
1/30/2024 1:00,779,normal,4,0,60
1/30/2024 2:00,519,normal,3.5,0,61
1/30/2024 3:00,382,normal,3.3,0,65
1/30/2024 4:00,308,normal,3,0,70
1/30/2024 5:00,360,normal,2.9,0,73
1/30/2024 6:00,550,normal,2.7,0,76
1/30/2024 7:00,1070,normal,2.2,0,78
1/30/2024 8:00,1668,normal,3,0,77
1/30/2024 9:00,1664,normal,5.6,0,66
1/30/2024 10:00,1368,normal,8.9,0,56
1/30/2024 11:00,1282,normal,10.4,0,57
1/30/2024 12:00,1122,normal,11.3,0,51
1/30/2024 13:00,1073,normal,11.7,0,49
1/30/2024 14:00,1146,normal,11.7,0,46
1/30/2024 15:00,996,normal,12.1,0,43
1/30/2024 16:00,962,normal,11.1,0,50
1/30/2024 17:00,1144,normal,10.8,0,56
1/30/2024 18:00,1447,normal,9.8,0,60
1/30/2024 19:00,1829,normal,9.3,0,62
1/30/2024 20:00,2066,normal,8.7,0,65
1/30/2024 21:00,2151,normal,8.4,0,66
1/30/2024 22:00,2086,normal,7.8,0,67
1/30/2024 23:00,1581,normal,7.5,0,68
1/31/2024 0:00,1241,normal,7.1,0,71
1/31/2024 1:00,862,normal,6.8,0,72
1/31/2024 1:00,862,normal,6.8,0,72
1/31/2024 2:00,510,normal,6.6,0,73
1/31/2024 2:00,510,normal,6.6,0,73
1/31/2024 3:00,396,normal,7,0,73
1/31/2024 3:00,396,normal,7,0,73
1/31/2024 4:00,321,normal,7.4,0,72
1/31/2024 4:00,321,normal,7.4,0,72
1/31/2024 5:00,335,normal,7,0,74
1/31/2024 5:00,335,normal,7,0,74
1/31/2024 6:00,563,normal,7.4,0,73
1/31/2024 6:00,563,normal,7.4,0,73
1/31/2024 7:00,1045,normal,7.7,0,74
1/31/2024 7:00,1045,normal,7.7,0,74
1/31/2024 8:00,1535,normal,7.8,0,72
1/31/2024 8:00,1535,normal,7.8,0,72
1/31/2024 9:00,1402,normal,8.9,0,77
1/31/2024 9:00,1402,normal,8.9,0,77
1/31/2024 10:00,1260,normal,9.6,0,69
1/31/2024 10:00,1260,normal,9.6,0,69
1/31/2024 11:00,1101,normal,10.1,0,67
1/31/2024 11:00,1101,normal,10.1,0,67
1/31/2024 12:00,1045,normal,11,0,76
1/31/2024 12:00,1045,normal,11,0,76
1/31/2024 13:00,1088,normal,10.4,1.5,85
1/31/2024 13:00,1088,normal,10.4,1.5,85
1/31/2024 14:00,1054,normal,10.7,0.5,88
1/31/2024 14:00,1054,normal,10.7,0.5,88
1/31/2024 15:00,951,normal,11.8,0,88
1/31/2024 15:00,951,normal,11.8,0,88
1/31/2024 16:00,915,normal,11.3,0,88
1/31/2024 16:00,915,normal,11.3,0,88
1/31/2024 17:00,1075,normal,10.9,0,92
1/31/2024 17:00,1075,normal,10.9,0,92
1/31/2024 18:00,1468,normal,10.4,0,89
1/31/2024 18:00,1468,normal,10.4,0,89
1/31/2024 19:00,1838,normal,10.6,0,89
1/31/2024 19:00,1838,normal,10.6,0,89
1/31/2024 20:00,2079,normal,10.3,0,89
1/31/2024 20:00,2079,normal,10.3,0,89
1/31/2024 21:00,2177,normal,10,0,87
1/31/2024 21:00,2177,normal,10,0,87
1/31/2024 22:00,1961,normal,9.7,1,93
1/31/2024 22:00,1961,normal,9.7,1,93
1/31/2024 23:00,1564,normal,9.6,1,95
1/31/2024 23:00,1564,normal,9.6,1,95
2/1/2024 0:00,1215,weather,9.7,0.5,95
2/1/2024 0:00,1215,weather,9.7,0.5,95
2/1/2024 1:00,872,weather,9.3,0,95
2/1/2024 2:00,548,weather,9.5,0,95
2/1/2024 3:00,370,weather,9.5,0,96
2/1/2024 4:00,316,weather,9.6,1,97
2/1/2024 5:00,358,weather,9.6,0,97
2/1/2024 6:00,504,weather,9.7,0,97
2/1/2024 7:00,1034,weather,9.8,0.5,96
2/1/2024 8:00,1517,weather,9.9,0,96
2/1/2024 9:00,1427,weather,10.1,0,96
2/1/2024 10:00,1206,weather,10.8,0.5,95
2/1/2024 11:00,1180,weather,11.9,0,77
2/1/2024 12:00,1139,weather,12.2,0,81
2/1/2024 13:00,1085,weather,12.8,0,71
2/1/2024 14:00,1016,weather,12.8,0,72
2/1/2024 15:00,984,weather,12.9,0,69
2/1/2024 16:00,981,weather,12.5,0,68
2/1/2024 17:00,1085,weather,12.5,0,68
2/1/2024 18:00,1519,weather,11.8,0,72
2/1/2024 19:00,1811,weather,11.4,0,75
2/1/2024 20:00,2128,weather,10.7,0,73
2/1/2024 21:00,2205,weather,9.9,0,73
2/1/2024 22:00,1963,weather,9.3,0,74
2/1/2024 23:00,1591,weather,8.1,0.5,75
2/2/2024 0:00,1241,normal,7.6,0,75
2/2/2024 1:00,828,normal,7.5,0,72
2/2/2024 2:00,583,normal,7.1,0,75
2/2/2024 3:00,391,normal,6.9,0,75
2/2/2024 4:00,324,normal,6.8,0,74
2/2/2024 5:00,345,normal,6.5,0,78
2/2/2024 6:00,562,normal,6.4,0,75
2/2/2024 7:00,1049,normal,6.2,0,73
2/2/2024 8:00,1626,normal,6.5,0,71
2/2/2024 9:00,1615,normal,7,0,72
2/2/2024 10:00,1380,normal,8.1,0,68
2/2/2024 11:00,1229,normal,8.7,0,62
2/2/2024 12:00,1157,normal,9.5,0,58
2/2/2024 13:00,1189,normal,9.6,0,55
2/2/2024 14:00,1127,normal,9.5,0,56
2/2/2024 15:00,1106,normal,10.2,0,56
2/2/2024 16:00,1040,normal,9.8,0,55
2/2/2024 17:00,1112,normal,10.1,0,43
2/2/2024 18:00,1403,normal,9.2,0,47
2/2/2024 19:00,1760,normal,7.9,0,54
2/2/2024 20:00,2016,normal,6.6,0,63
2/2/2024 21:00,2062,normal,6,0,65
2/2/2024 22:00,1971,normal,5.6,0,64
2/2/2024 23:00,1612,normal,4.9,0,70
2/3/2024 0:00,1310,normal,5.6,0,64
2/3/2024 1:00,990,normal,4.9,0,66
2/3/2024 2:00,625,normal,3.9,0,72
2/3/2024 3:00,453,normal,3.5,0,74
2/3/2024 4:00,355,normal,3.1,0,75
2/3/2024 5:00,357,normal,2.8,0,75
2/3/2024 6:00,488,normal,2.4,0,75
2/3/2024 7:00,764,normal,2.1,0,77
2/3/2024 8:00,1253,normal,2.9,0,75
2/3/2024 9:00,1559,normal,5.7,0,61
2/3/2024 10:00,1573,normal,6.8,0,54
2/3/2024 11:00,1338,normal,7.9,0,50
2/3/2024 12:00,1201,normal,8.3,0,49
2/3/2024 13:00,1134,normal,8.2,0,49
2/3/2024 14:00,1057,normal,7.5,0,65
2/3/2024 15:00,1023,normal,6.3,1,82
2/3/2024 16:00,1056,normal,5.9,1,85
2/3/2024 17:00,1206,normal,5.8,1,84
2/3/2024 18:00,1546,normal,5.5,1,89
2/3/2024 19:00,1742,normal,5.4,2,90
2/3/2024 20:00,1850,normal,5.6,2.5,93
2/3/2024 21:00,1940,normal,5.3,1.5,93
2/3/2024 22:00,1800,normal,5.5,1.5,93
2/3/2024 23:00,1511,normal,5.6,0,93
2/4/2024 0:00,1203,normal,5.7,0,93
2/4/2024 1:00,879,normal,5.5,0,92
2/4/2024 2:00,618,normal,5.9,0.5,92
2/4/2024 3:00,407,normal,5.8,0,93
2/4/2024 4:00,343,normal,5.8,0.5,94
2/4/2024 5:00,314,normal,5.7,0.5,95
2/4/2024 6:00,420,normal,5.6,0.5,96
2/4/2024 7:00,563,normal,5.4,0.5,96
2/4/2024 8:00,992,normal,5.9,0.5,95
2/4/2024 9:00,1300,normal,6.1,0,94
2/4/2024 10:00,1427,normal,6.6,0,89
2/4/2024 11:00,1375,normal,7.1,0,86
2/4/2024 12:00,1254,normal,8.4,0,84
2/4/2024 13:00,1266,normal,8.6,0,80
2/4/2024 14:00,1128,normal,9.2,0,79
2/4/2024 15:00,1047,normal,9.7,0,78
2/4/2024 16:00,1006,normal,10,0,75
2/4/2024 17:00,1128,normal,10.1,0,74
2/4/2024 18:00,1531,normal,8.9,0,75
2/4/2024 19:00,1855,normal,8.3,0,82
2/4/2024 20:00,2012,normal,7.6,0,84
2/4/2024 21:00,2107,normal,7.4,0,87
2/4/2024 22:00,1968,normal,7.7,0,85
2/4/2024 23:00,1504,normal,8.3,0,82
2/5/2024 0:00,1126,normal,8.4,0,78
2/5/2024 1:00,764,normal,8.2,0,79
2/5/2024 2:00,481,normal,7.7,0,89
2/5/2024 3:00,393,normal,7.7,0,80
2/5/2024 4:00,326,normal,6.9,1.5,86
2/5/2024 5:00,322,normal,6.6,3.5,89
2/5/2024 6:00,499,normal,6.9,1,82
2/5/2024 7:00,979,normal,6.7,2,84
2/5/2024 8:00,1479,normal,6.6,2.5,90
2/5/2024 9:00,1367,normal,7.1,0,92
2/5/2024 10:00,1282,normal,7.7,0,88
2/5/2024 11:00,1164,normal,8.4,0,86
2/5/2024 12:00,1013,normal,8.3,0.5,88
2/5/2024 13:00,1034,normal,7.1,1.5,91
2/5/2024 14:00,953,normal,6.8,1,90
2/5/2024 15:00,978,normal,6.7,1.5,91
2/5/2024 16:00,921,normal,7,0.5,92
2/5/2024 17:00,1050,normal,7.1,0,92
2/5/2024 18:00,1540,normal,7.2,0,91
2/5/2024 19:00,1864,normal,7.2,0,91
2/5/2024 20:00,2012,normal,6.8,0,88
2/5/2024 21:00,2168,normal,7.1,0,78
2/5/2024 22:00,2029,normal,5.6,0,87
2/5/2024 23:00,1565,normal,4.9,0,90
2/6/2024 0:00,1191,normal,4.3,0,91
2/6/2024 1:00,782,normal,4.3,0,90
2/6/2024 2:00,525,normal,4.9,0,82
2/6/2024 3:00,364,normal,3.9,0,85
2/6/2024 4:00,321,normal,3,0,89
2/6/2024 5:00,377,normal,2.3,0,91
2/6/2024 6:00,546,normal,2.2,0,91
2/6/2024 7:00,1052,normal,2,0,91
2/6/2024 8:00,1639,normal,2.7,0,89
2/6/2024 9:00,1598,normal,4.2,0,85
2/6/2024 10:00,1474,normal,7,0,71
2/6/2024 11:00,1279,normal,9.6,0,61
2/6/2024 12:00,1186,normal,10,0,58
2/6/2024 13:00,1133,normal,10.2,0,51
2/6/2024 14:00,1104,normal,11.3,0,50
2/6/2024 15:00,999,normal,11,0,47
2/6/2024 16:00,985,normal,10.9,0,51
2/6/2024 17:00,1115,normal,9.8,0,58
2/6/2024 18:00,1454,normal,9.3,0,64
2/6/2024 19:00,1873,normal,7.3,0,79
2/6/2024 20:00,2116,normal,6.7,0,84
2/6/2024 21:00,2185,normal,5.7,0,88
2/6/2024 22:00,2038,normal,5.4,0,85
2/6/2024 23:00,1569,normal,5.2,0,85
2/7/2024 0:00,1283,normal,4.9,0,84
2/7/2024 1:00,840,normal,4.8,0,84
2/7/2024 2:00,534,normal,4.6,0,83
2/7/2024 3:00,381,normal,3.8,0,85
2/7/2024 4:00,354,normal,4,0,82
2/7/2024 5:00,351,normal,4.3,0,82
2/7/2024 6:00,537,normal,4.2,0,83
2/7/2024 7:00,1086,normal,4.6,0,80
2/7/2024 8:00,1608,normal,4.8,0,80
2/7/2024 9:00,1575,normal,6.5,0,75
2/7/2024 10:00,1289,normal,7.9,0,67
2/7/2024 11:00,1150,normal,9.4,0,64
2/7/2024 12:00,1222,normal,9.1,0,72
2/7/2024 13:00,1156,normal,9.5,0,70
2/7/2024 14:00,1031,normal,10.4,0,57
2/7/2024 15:00,1022,normal,9.6,0,65
2/7/2024 16:00,1002,normal,9.4,0,65
2/7/2024 17:00,1098,normal,9.6,0,58
2/7/2024 18:00,1448,normal,8.2,0,70
2/7/2024 19:00,1873,normal,7.7,0,75
2/7/2024 20:00,2099,normal,7.7,0,65
2/7/2024 21:00,2205,normal,7.4,0,76
2/7/2024 22:00,1994,normal,7.1,0,78
2/7/2024 23:00,1590,normal,5.7,0,79
2/8/2024 0:00,1246,normal,5.2,0,76
2/8/2024 1:00,846,normal,4,0,83
2/8/2024 2:00,554,normal,3.6,0,84
2/8/2024 3:00,384,normal,3.4,0,85
2/8/2024 4:00,310,normal,3.1,0,86
2/8/2024 5:00,361,normal,2.5,0,87
2/8/2024 6:00,546,normal,2.3,0,88
2/8/2024 7:00,1065,normal,1.9,0,88
2/8/2024 8:00,1630,normal,2.7,0,87
2/8/2024 9:00,1592,normal,5.8,0,75
2/8/2024 10:00,1489,normal,8,0,64
2/8/2024 11:00,1267,normal,10.1,0,43
2/8/2024 12:00,1166,normal,10.9,0,38
2/8/2024 13:00,1170,normal,10.8,0,35
2/8/2024 14:00,1104,normal,11.3,0,35
2/8/2024 15:00,1000,normal,11.2,0,38
2/8/2024 16:00,998,normal,10.1,0,39
2/8/2024 17:00,1143,normal,9.5,0,42
2/8/2024 18:00,1508,normal,8.8,0,44
2/8/2024 19:00,1812,normal,8,0,49
2/8/2024 20:00,2027,normal,7.6,0,50
2/8/2024 21:00,2126,normal,7.1,0,53
2/8/2024 22:00,2064,normal,5.8,0,62
2/8/2024 23:00,1672,normal,4.8,0,69
2/9/2024 0:00,1305,normal,4.4,0,72
2/9/2024 1:00,860,normal,4.2,0,74
2/9/2024 2:00,517,normal,4,0,74
2/9/2024 3:00,404,normal,3.2,0,77
2/9/2024 4:00,330,normal,3,0,74
2/9/2024 5:00,323,normal,2.1,0,80
2/9/2024 6:00,574,normal,1.7,0,79
2/9/2024 7:00,1101,normal,1.8,0,80
2/9/2024 8:00,1657,normal,2.6,0,75
2/9/2024 9:00,1681,normal,4.3,0,68
2/9/2024 10:00,1434,normal,6.5,0,57
2/9/2024 11:00,1218,normal,8.9,0,47
2/9/2024 12:00,1137,normal,9.7,0,45
2/9/2024 13:00,1210,normal,9.6,0,44
2/9/2024 14:00,1155,normal,10.7,0,47
2/9/2024 15:00,1047,normal,10.1,0,46
2/9/2024 16:00,984,normal,9.7,0,47
2/9/2024 17:00,1127,normal,9.3,0,48
2/9/2024 18:00,1433,normal,8.3,0,53
2/9/2024 19:00,1772,normal,7,0,60
2/9/2024 20:00,1960,normal,6.2,0,63
2/9/2024 21:00,2049,normal,5.3,0,66
2/9/2024 22:00,2008,normal,5.2,0,67
2/9/2024 23:00,1594,normal,5.3,0,67
2/10/2024 0:00,1341,holiday,5.9,0,65
2/10/2024 1:00,946,holiday,5.7,0,67
2/10/2024 1:00,946,holiday,5.7,0,67
2/10/2024 2:00,626,holiday,6,0,68
2/10/2024 2:00,626,holiday,6,0,68
2/10/2024 3:00,443,holiday,5.8,0,72
2/10/2024 3:00,443,holiday,5.8,0,72
2/10/2024 4:00,355,holiday,5.7,0,75
2/10/2024 4:00,355,holiday,5.7,0,75
2/10/2024 5:00,353,holiday,6,0,74
2/10/2024 5:00,353,holiday,6,0,74
2/10/2024 6:00,467,holiday,6.3,0,75
2/10/2024 6:00,467,holiday,6.3,0,75
2/10/2024 7:00,823,holiday,8,0,65
2/10/2024 7:00,823,holiday,8,0,65
2/10/2024 8:00,1339,holiday,8,0,66
2/10/2024 8:00,1339,holiday,8,0,66
2/10/2024 9:00,1574,holiday,8.9,0,63
2/10/2024 9:00,1574,holiday,8.9,0,63
2/10/2024 10:00,1543,holiday,9.3,0,62
2/10/2024 10:00,1543,holiday,9.3,0,62
2/10/2024 11:00,1378,holiday,9.8,0,58
2/10/2024 11:00,1378,holiday,9.8,0,58
2/10/2024 12:00,1257,holiday,10.1,0,55
2/10/2024 12:00,1257,holiday,10.1,0,55
2/10/2024 13:00,1186,holiday,10.5,0,44
2/10/2024 13:00,1186,holiday,10.5,0,44
2/10/2024 14:00,1138,holiday,11.2,0,47
2/10/2024 14:00,1138,holiday,11.2,0,47
2/10/2024 15:00,1039,holiday,10.9,0,50
2/10/2024 15:00,1039,holiday,10.9,0,50
2/10/2024 16:00,1001,holiday,10.7,0,48
2/10/2024 16:00,1001,holiday,10.7,0,48
2/10/2024 17:00,1213,holiday,9.9,0,50
2/10/2024 17:00,1213,holiday,9.9,0,50
2/10/2024 18:00,1479,holiday,9.5,0,50
2/10/2024 18:00,1479,holiday,9.5,0,50
2/10/2024 19:00,1785,holiday,8.9,0,41
2/10/2024 19:00,1785,holiday,8.9,0,41
2/10/2024 20:00,1869,holiday,8.3,0,42
2/10/2024 20:00,1869,holiday,8.3,0,42
2/10/2024 21:00,2082,holiday,7.6,0,44
2/10/2024 21:00,2082,holiday,7.6,0,44
2/10/2024 22:00,1956,holiday,6.1,0,50
2/10/2024 22:00,1956,holiday,6.1,0,50
2/10/2024 23:00,1599,holiday,4.5,0,60
2/10/2024 23:00,1599,holiday,4.5,0,60
2/11/2024 0:00,1266,holiday,3.9,0,61
2/11/2024 0:00,1266,holiday,3.9,0,61
2/11/2024 0:00,1266,festival,3.9,0,61
2/11/2024 0:00,1266,festival,3.9,0,61
2/11/2024 1:00,896,holiday,3.5,0,61
2/11/2024 1:00,896,festival,3.5,0,61
2/11/2024 2:00,574,holiday,3,0,65
2/11/2024 2:00,574,festival,3,0,65
2/11/2024 3:00,456,holiday,2.4,0,67
2/11/2024 3:00,456,festival,2.4,0,67
2/11/2024 4:00,358,holiday,1.9,0,70
2/11/2024 4:00,358,festival,1.9,0,70
2/11/2024 5:00,331,holiday,1.9,0,70
2/11/2024 5:00,331,festival,1.9,0,70
2/11/2024 6:00,448,holiday,1.9,0,71
2/11/2024 6:00,448,festival,1.9,0,71
2/11/2024 7:00,636,holiday,1.8,0,72
2/11/2024 7:00,636,festival,1.8,0,72
2/11/2024 8:00,1124,holiday,2.6,0,70
2/11/2024 8:00,1124,festival,2.6,0,70
2/11/2024 9:00,1390,holiday,4.1,0,64
2/11/2024 9:00,1390,festival,4.1,0,64
2/11/2024 10:00,1384,holiday,6.8,0,57
2/11/2024 10:00,1384,festival,6.8,0,57
2/11/2024 11:00,1213,holiday,6.5,0,71
2/11/2024 11:00,1213,festival,6.5,0,71
2/11/2024 12:00,1165,holiday,7.3,0.5,72
2/11/2024 12:00,1165,festival,7.3,0.5,72
2/11/2024 13:00,1096,holiday,9.8,0,47
2/11/2024 13:00,1096,festival,9.8,0,47
2/11/2024 14:00,1075,holiday,10.2,0,42
2/11/2024 14:00,1075,festival,10.2,0,42
2/11/2024 15:00,1049,holiday,10.1,0,38
2/11/2024 15:00,1049,festival,10.1,0,38
2/11/2024 16:00,1031,holiday,10,0,35
2/11/2024 16:00,1031,festival,10,0,35
2/11/2024 17:00,1139,holiday,9.2,0,37
2/11/2024 17:00,1139,festival,9.2,0,37
2/11/2024 18:00,1505,holiday,8.6,0,41
2/11/2024 18:00,1505,festival,8.6,0,41
2/11/2024 19:00,1709,holiday,8.7,0,46
2/11/2024 19:00,1709,festival,8.7,0,46
2/11/2024 20:00,1884,holiday,8.6,0,48
2/11/2024 20:00,1884,festival,8.6,0,48
2/11/2024 21:00,1913,holiday,8.9,0,52
2/11/2024 21:00,1913,festival,8.9,0,52
2/11/2024 22:00,1829,holiday,8.7,0,50
2/11/2024 22:00,1829,festival,8.7,0,50
2/11/2024 23:00,1560,holiday,8.5,0,51
2/11/2024 23:00,1560,festival,8.5,0,51
2/12/2024 0:00,1134,holiday,8.2,0,53
2/12/2024 1:00,797,holiday,8.7,0,52
2/12/2024 2:00,527,holiday,7.7,0,56
2/12/2024 3:00,406,holiday,7.2,0,57
2/12/2024 4:00,333,holiday,6.7,0,52
2/12/2024 5:00,323,holiday,6.4,0,47
2/12/2024 6:00,458,holiday,4.2,0,63
2/12/2024 7:00,709,holiday,3.6,0,66
2/12/2024 8:00,1196,holiday,4,0,66
2/12/2024 9:00,1466,holiday,6.2,0,58
2/12/2024 10:00,1626,holiday,9,0,47
2/12/2024 11:00,1466,holiday,10.6,0,40
2/12/2024 12:00,1303,holiday,11.3,0,40
2/12/2024 13:00,1263,holiday,11,0,41
2/12/2024 14:00,1105,holiday,11.7,0,39
2/12/2024 15:00,1019,holiday,11.9,0,40
2/12/2024 16:00,1058,holiday,11.7,0,36
2/12/2024 17:00,1128,holiday,11.3,0,38
2/12/2024 18:00,1538,holiday,10,0,50
2/12/2024 19:00,1779,holiday,8.5,0,55
2/12/2024 20:00,2081,holiday,7.3,0,60
2/12/2024 21:00,2148,holiday,6.5,0,62
2/12/2024 22:00,1971,holiday,6.1,0,64
2/12/2024 23:00,1496,holiday,5.2,0,68
2/13/2024 0:00,1150,holiday,4.6,0,69
2/13/2024 1:00,839,holiday,4.7,0,67
2/13/2024 2:00,563,holiday,4.5,0,67
2/13/2024 3:00,385,holiday,4.3,0,67
2/13/2024 4:00,295,holiday,4.6,0,65
2/13/2024 5:00,326,holiday,4.7,0,62
2/13/2024 6:00,505,holiday,4.4,0,65
2/13/2024 7:00,1038,holiday,4.1,0,70
2/13/2024 8:00,1614,holiday,5.4,0,71
2/13/2024 9:00,1621,holiday,9,0,59
2/13/2024 10:00,1388,holiday,11.6,0,56
2/13/2024 11:00,1219,holiday,13.4,0,53
2/13/2024 12:00,1222,holiday,14.4,0,55
2/13/2024 13:00,1128,holiday,14.7,0,59
2/13/2024 14:00,1070,holiday,15.2,0,59
2/13/2024 15:00,1005,holiday,15.3,0,62
2/13/2024 16:00,1024,holiday,14.9,0,62
2/13/2024 17:00,1146,holiday,14.4,0,63
2/13/2024 18:00,1446,holiday,13.3,0,67
2/13/2024 19:00,1781,holiday,12,0,73
2/13/2024 20:00,2069,holiday,11,0,75
2/13/2024 21:00,2139,holiday,10.5,0,75
2/13/2024 22:00,1957,holiday,9.7,0,78
2/13/2024 23:00,1553,holiday,9.7,0,77
2/14/2024 0:00,1216,normal,9.6,0,79
2/14/2024 1:00,884,normal,10.7,0,75
2/14/2024 2:00,577,normal,10.1,0,77
2/14/2024 3:00,417,normal,9.6,0,81
2/14/2024 4:00,344,normal,9.6,0,81
2/14/2024 5:00,349,normal,9.6,0,80
2/14/2024 6:00,519,normal,8.5,0,84
2/14/2024 7:00,1101,normal,9.1,0,79
2/14/2024 8:00,1681,normal,10.8,0,75
2/14/2024 9:00,1575,normal,13.8,0,68
2/14/2024 10:00,1348,normal,15.8,0,59
2/14/2024 11:00,1175,normal,18.5,0,46
2/14/2024 12:00,1118,normal,16.2,0,62
2/14/2024 13:00,1108,normal,15,0,68
2/14/2024 14:00,1076,normal,17.3,0,54
2/14/2024 15:00,1021,normal,16.4,0,57
2/14/2024 16:00,1007,normal,16.6,0,55
2/14/2024 17:00,1109,normal,16.3,0,56
2/14/2024 18:00,1406,normal,15.5,0,60
2/14/2024 19:00,1776,normal,14.9,0,66
2/14/2024 20:00,2029,normal,14,0,68
2/14/2024 21:00,2106,normal,13.4,0,71
2/14/2024 22:00,2022,normal,13.6,0,71
2/14/2024 23:00,1652,normal,13.8,0,71
2/15/2024 0:00,1275,normal,14.1,0,71
2/15/2024 1:00,821,normal,13.7,0,74
2/15/2024 2:00,547,normal,13.7,0,75
2/15/2024 3:00,377,normal,13.8,0,76
2/15/2024 4:00,323,normal,13.3,0,81
2/15/2024 5:00,348,normal,12.8,0,84
2/15/2024 6:00,536,normal,13.2,0,85
2/15/2024 7:00,1019,normal,12.6,0,87
2/15/2024 8:00,1590,normal,13,0,88
2/15/2024 9:00,1429,normal,13.8,0,81
2/15/2024 10:00,1248,normal,16.1,0,72
2/15/2024 11:00,1114,normal,17.6,0,66
2/15/2024 12:00,1093,normal,17,0,65
2/15/2024 13:00,1022,normal,19.2,0,62
2/15/2024 14:00,1066,normal,19.7,0,60
2/15/2024 15:00,1007,normal,20.9,0,61
2/15/2024 16:00,1004,normal,17.9,0,65
2/15/2024 17:00,1098,normal,17.2,0,68
2/15/2024 18:00,1455,normal,16.2,0,79
2/15/2024 19:00,1796,normal,16.6,0,80
2/15/2024 20:00,2041,normal,15.9,0,82
2/15/2024 21:00,2140,normal,15.5,0,83
2/15/2024 22:00,1890,normal,15.6,0,79
2/15/2024 23:00,1553,normal,13.4,0,69
2/16/2024 0:00,1301,festival,12.2,0,63
2/16/2024 1:00,888,festival,11,0,58
2/16/2024 2:00,537,festival,10.2,0,60
2/16/2024 3:00,405,festival,9.6,0,56
2/16/2024 4:00,334,festival,8.3,0,63
2/16/2024 5:00,338,festival,7.9,0,64
2/16/2024 6:00,568,festival,7.6,0,63
2/16/2024 7:00,1089,festival,7,0,65
2/16/2024 8:00,1604,festival,7.1,0,64
2/16/2024 9:00,1607,festival,8.4,0,59
2/16/2024 10:00,1425,festival,10.4,0,50
2/16/2024 11:00,1209,festival,10.6,0,48
2/16/2024 12:00,1172,festival,10.1,0,49
2/16/2024 13:00,1169,festival,11.9,0,45
2/16/2024 14:00,1080,festival,12,0,41
2/16/2024 15:00,990,festival,12.4,0,37
2/16/2024 16:00,1011,festival,11.9,0,39
2/16/2024 17:00,1109,festival,10.7,0,42
2/16/2024 18:00,1471,festival,9.3,0,49
2/16/2024 19:00,1763,festival,8.4,0,55
2/16/2024 20:00,1888,festival,7.8,0,57
2/16/2024 21:00,1986,festival,7.3,0,59
2/16/2024 22:00,2014,festival,6.9,0,61
2/16/2024 23:00,1598,festival,6.2,0,63
2/17/2024 0:00,1327,festival,5.2,0,68
2/17/2024 1:00,940,festival,4.8,0,69
2/17/2024 2:00,660,festival,4.2,0,71
2/17/2024 3:00,498,festival,3.8,0,71
2/17/2024 4:00,393,festival,3.2,0,72
